0,1.12231e-05,2.27861e-05,3.46959e-05,4.69591e-05,5.95822e-05,7.2572e-05,8.59349e-05,9.96773e-05,0.000113806,0.000128326,0.000143245,0.000158568,0.000174301,0.00019045,0.00020702,0.000224017,0.000241445,0.000259309,0.000277614,0.000296363,0.00031556,0.000335209,0.000355312,0.000375873,0.000396893,0.000418373,0.000440315,0.000462719,0.000485584,0.000508911,0.000532697,0.000556941,0.000581639,0.000606787,0.000632382,0.000658417,0.000684886,0.000711783,0.000739098,0.000766823,0.000794947,0.00082346,0.000852348,0.000881598,0.000911195,0.000941123,0.000971366,0.00100191,0.00103272,0.00106379,0.00109509,0.00112661,0.0011583,0.00119016,0.00122215,0.00125424,0.00128641,0.00131861,0.00132782,0.00132782,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1.22433e-05,2.48576e-05,3.78501e-05,5.12281e-05,6.49988e-05,7.91695e-05,9.37471e-05,0.000108739,0.000124152,0.000139992,0.000156267,0.000172983,0.000190147,0.000207764,0.00022584,0.000244382,0.000263395,0.000282883,0.000302851,0.000323305,0.000344247,0.000365682,0.000387614,0.000410043,0.000432974,0.000456407,0.000480343,0.000504784,0.000529728,0.000555176,0.000581124,0.000607572,0.000634515,0.00066195,0.000689871,0.000718273,0.000747149,0.00077649,0.000806289,0.000836534,0.000867215,0.00089832,0.000929834,0.000961743,0.000994031,0.00102668,0.00105967,0.00109299,0.0011266,0.0011605,0.00119465,0.00122903,0.00126361,0.00129836,0.00133325,0.00136826,0.00140335,0.00143849,0.00144853,0.00144853,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1.32636e-05,2.69291e-05,4.10043e-05,5.54971e-05,7.04154e-05,8.57669e-05,0.000101559,0.0001178,0.000134498,0.000151658,0.00016929,0.000187399,0.000205992,0.000225078,0.000244661,0.000264747,0.000285344,0.000306456,0.000328089,0.000350247,0.000372934,0.000396156,0.000419915,0.000444214,0.000469055,0.000494441,0.000520372,0.000546849,0.000573872,0.00060144,0.000629551,0.000658203,0.000687391,0.000717112,0.00074736,0.000778129,0.000809411,0.000841198,0.000873479,0.000906245,0.000939483,0.00097318,0.00100732,0.00104189,0.00107687,0.00111224,0.00114798,0.00118407,0.00122049,0.00125721,0.0012942,0.00133144,0.00136891,0.00140655,0.00144436,0.00148229,0.0015203,0.00155836,0.00156924,0.00156924,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1.42839e-05,2.90005e-05,4.41584e-05,5.97661e-05,7.58319e-05,9.23644e-05,0.000109372,0.000126862,0.000144844,0.000163324,0.000182312,0.000201814,0.000221838,0.000242391,0.000263481,0.000285113,0.000307294,0.00033003,0.000353326,0.000377189,0.000401622,0.000426629,0.000452216,0.000478384,0.000505136,0.000532475,0.000560401,0.000588915,0.000618016,0.000647705,0.000677978,0.000708834,0.000740267,0.000772274,0.000804849,0.000837985,0.000871673,0.000905905,0.00094067,0.000975956,0.00101175,0.00104804,0.00108481,0.00112203,0.0011597,0.00119779,0.00123628,0.00127515,0.00131437,0.00135391,0.00139376,0.00143386,0.00147421,0.00151475,0.00155546,0.00159631,0.00163724,0.00167823,0.00168995,0.00168995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1.53042e-05,3.1072e-05,4.73126e-05,6.40351e-05,8.12485e-05,9.89618e-05,0.000117184,0.000135924,0.00015519,0.00017499,0.000195334,0.000216229,0.000237684,0.000259705,0.000282301,0.000305478,0.000329243,0.000353603,0.000378564,0.000404131,0.000430309,0.000457103,0.000484517,0.000512554,0.000541217,0.000570508,0.000600429,0.00063098,0.00066216,0.00069397,0.000726405,0.000759465,0.000793144,0.000827437,0.000862339,0.000897841,0.000933936,0.000970613,0.00100786,0.00104567,0.00108402,0.0011229,0.00116229,0.00120218,0.00124254,0.00128335,0.00132459,0.00136623,0.00140825,0.00145062,0.00149331,0.00153628,0.00157951,0.00162295,0.00166657,0.00171033,0.00175419,0.00179811,0.00181066,0.00181066,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1.63244e-05,3.31435e-05,5.04668e-05,6.83041e-05,8.66651e-05,0.000105559,0.000124996,0.000144985,0.000165535,0.000186656,0.000208356,0.000230645,0.000253529,0.000277019,0.000301121,0.000325843,0.000351193,0.000377177,0.000403802,0.000431073,0.000458996,0.000487577,0.000516818,0.000546724,0.000577298,0.000608542,0.000640458,0.000673045,0.000706304,0.000740234,0.000774832,0.000810096,0.00084602,0.000882599,0.000919828,0.000957697,0.000996198,0.00103532,0.00107505,0.00111538,0.00115629,0.00119776,0.00123978,0.00128232,0.00132537,0.00136891,0.0014129,0.00145732,0.00150214,0.00154733,0.00159286,0.0016387,0.00168481,0.00173114,0.00177767,0.00182435,0.00187114,0.00191798,0.00193137,0.00193137,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1.73447e-05,3.52149e-05,5.3621e-05,7.25731e-05,9.20817e-05,0.000112157,0.000132808,0.000154047,0.000175881,0.000198322,0.000221379,0.00024506,0.000269375,0.000294332,0.000319941,0.000346208,0.000373142,0.00040075,0.000429039,0.000458015,0.000487684,0.00051805,0.000549119,0.000580895,0.00061338,0.000646576,0.000680486,0.000715111,0.000750448,0.000786499,0.000823259,0.000860727,0.000898896,0.000937762,0.000977317,0.00101755,0.00105846,0.00110003,0.00114224,0.00118509,0.00122855,0.00127262,0.00131726,0.00136247,0.00140821,0.00145446,0.0015012,0.0015484,0.00159602,0.00164404,0.00169242,0.00174112,0.00179011,0.00183934,0.00188878,0.00193837,0.00198808,0.00203785,0.00205208,0.00205208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1.8365e-05,3.72864e-05,5.67751e-05,7.68421e-05,9.74982e-05,0.000118754,0.000140621,0.000163108,0.000186227,0.000209988,0.000234401,0.000259475,0.00028522,0.000311646,0.000338761,0.000366573,0.000395092,0.000424324,0.000454277,0.000484957,0.000516371,0.000548524,0.00058142,0.000615065,0.000649461,0.00068461,0.000720515,0.000757176,0.000794592,0.000832763,0.000871686,0.000911358,0.000951772,0.000992924,0.00103481,0.00107741,0.00112072,0.00116474,0.00120943,0.0012548,0.00130082,0.00134748,0.00139475,0.00144261,0.00149105,0.00154002,0.00158951,0.00163948,0.00168991,0.00174075,0.00179197,0.00184354,0.00189541,0.00194754,0.00199988,0.0020524,0.00210503,0.00215773,0.00217279,0.00217279,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1.93853e-05,3.93579e-05,5.99293e-05,8.11111e-05,0.000102915,0.000125352,0.000148433,0.00017217,0.000196573,0.000221654,0.000247423,0.00027389,0.000301066,0.00032896,0.000357581,0.000386939,0.000417041,0.000447897,0.000479514,0.000511899,0.000545058,0.000578997,0.000613721,0.000649235,0.000685542,0.000722644,0.000760544,0.000799241,0.000838736,0.000879028,0.000920113,0.000961989,0.00100465,0.00104809,0.0010923,0.00113727,0.00118299,0.00122944,0.00127662,0.00132451,0.00137309,0.00142234,0.00147224,0.00152276,0.00157388,0.00162558,0.00167781,0.00173056,0.00178379,0.00183746,0.00189153,0.00194596,0.00200071,0.00205573,0.00211099,0.00216642,0.00222197,0.0022776,0.0022935,0.0022935,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,2.04056e-05,4.14293e-05,6.30835e-05,8.53801e-05,0.000108331,0.000131949,0.000156245,0.000181231,0.000206919,0.00023332,0.000260445,0.000288306,0.000316911,0.000346273,0.000376401,0.000407304,0.000438991,0.000471471,0.000504752,0.000538841,0.000573745,0.000609471,0.000646023,0.000683405,0.000721623,0.000760678,0.000800572,0.000841307,0.000882881,0.000925293,0.00096854,0.00101262,0.00105752,0.00110325,0.00114978,0.00119712,0.00124525,0.00129415,0.00134381,0.00139422,0.00144536,0.0014972,0.00154972,0.0016029,0.00165672,0.00171113,0.00176612,0.00182165,0.00187767,0.00193416,0.00199108,0.00204838,0.00210601,0.00216393,0.00222209,0.00228044,0.00233892,0.00239748,0.00241421,0.00241421,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
